Driver,driver_URL,Season,Age,Primary Sponsor,Car #s,Owner(s),Car(s),Races,P,W,Pod,T5,T10,RAF,AvSt,AvFn,Adj_Pts,RAF+,Start-,Finish-,Pts+,W vs. All,L vs. All,W% vs. All,W vs. Car,L vs. Car,W% vs. Car,W vs. Grid,L vs. Grid,W% vs. Grid,W vs. Team,L vs. Team,W% vs. Team,tmate_W_vs_all,tmate_L_vs_all,SOS%,Adj W%,Composite%
Shane Hmiel,"<a href=""https://www.racing-reference.info/driver/Shane_Hmiel/"">Shane Hmiel</a>",2005,25,Win Fuel,8,Todd Braun,Chevrolet,2,0,0,0,0,0,0,27,41.5,0.20628305,0,122.7272727,188.6363636,0.934831711,3,81,0.035714286,2,36,0.052631579,1,7,0.125,0,0,,0,0,,,0.057291667
Shane Van Gisbergen,"<a href=""https://www.racing-reference.info/driver/Shane_Van_Gisbergen/"">Shane Van Gisbergen</a>",2023,34,Enhance Health,91,Trackhouse Racing,Chevrolet,2,0,1,1,1,2,2,5.5,5.5,67.74806228,114.4839549,29.17889152,29.17889152,262.7288337,65,9,0.878378378,29,4,0.878787879,5,3,0.625,3,1,0.75,83,65,0.569444444,0.798701299,0.822529166
Shane Van Gisbergen,"<a href=""https://www.racing-reference.info/driver/Shane_Van_Gisbergen/"">Shane Van Gisbergen</a>",2024,35,WeatherTech,16,Matthew Kaulig,Chevrolet,2,0,0,0,0,0,2,14.5,24.5,10.53920546,111.9891008,75.5131779,127.5912316,41.60483809,28,47,0.373333333,9,20,0.310344828,1,7,0.125,1,2,0.333333333,63,50,0.554545455,0.383647799,0.321197626
Shawna Robinson,"<a href=""https://www.racing-reference.info/driver/Shawna_Robinson/"">Shawna Robinson</a>",2001,36,Aaron's,84,Michael Kranefuss,Ford,1,0,0,0,0,0,1,32,34,3.311639454,119.7368421,145.5443507,154.6408726,14.99796367,9,33,0.214285714,5,11,0.3125,0,4,0,0,0,,0,0,,,0.211111111
Shawna Robinson,"<a href=""https://www.racing-reference.info/driver/Shawna_Robinson/"">Shawna Robinson</a>",2002,37,BAM Racing,49,Beth Ann Morgenthau,Dodge,7,0,0,0,0,0,3,33,37.14285714,2.37497723,51.95211992,150,168.8311688,10.76290092,41,253,0.139455782,8,59,0.119402985,4,20,0.166666667,0,0,,0,0,,,0.139312977
Sheldon Creed,"<a href=""https://www.racing-reference.info/driver/Sheldon_Creed/"">Sheldon Creed</a>",2023,25,Whelen,78,B.J. McLeod,Chevrolet,1,0,0,0,0,0,1,34,29,6.467812282,114.4839549,180.3786021,153.8523371,25.08235248,7,28,0.2,2,13,0.133333333,1,3,0.25,0,0,,0,0,,,0.185185185
Skip Manning,"<a href=""https://www.racing-reference.info/driver/Skip_Manning/"">Skip Manning</a>",1975,30,Stratagraph,92,Billy Hagan,Chevrolet,5,0,0,0,0,0,4,26,18.6,20.93367201,153.5412844,140.3519637,100.4056355,78.28901036,115,88,0.566502463,67,45,0.598214286,13,7,0.65,0,0,,0,0,,,0.593688363
Skip Manning,"<a href=""https://www.racing-reference.info/driver/Skip_Manning/"">Skip Manning</a>",1976,31,Stratagraph,"82, 92, 64","Ferrel Harris, Billy Hagan, Elmo Langley","Dodge, Chevrolet, Ford",27,0,0,0,0,4,18,21.14814815,18.25925926,21.29011361,111.0761155,114.9840215,99.27692223,80.02907687,465,466,0.499462943,302,269,0.528896673,51,57,0.472222222,0,0,,0,0,,,0.508183633
Skip Manning,"<a href=""https://www.racing-reference.info/driver/Skip_Manning/"">Skip Manning</a>",1977,32,1st National City Travelers Checks,92,Billy Hagan,Chevrolet,28,0,0,1,1,8,17,14.60714286,17.60714286,24.3913207,100.5905951,78.76509629,94.94179088,92.15837886,492,465,0.514106583,333,298,0.527733756,60,52,0.535714286,0,0,,0,0,,,0.524184477
Skip Manning,"<a href=""https://www.racing-reference.info/driver/Skip_Manning/"">Skip Manning</a>",1978,33,Stratagraph,"92, 8, 84","Billy Hagan, Robert Gee, Blackie Wangerin","Chevrolet, Buick, Mercury",17,0,0,0,1,4,12,14.58823529,19.35294118,22.62817149,114.0765866,78.62984254,104.3113637,85.65112157,295,312,0.485996705,119,103,0.536036036,33,35,0.485294118,0,0,,0,0,,,0.502645503
Skip Manning,"<a href=""https://www.racing-reference.info/driver/Skip_Manning/"">Skip Manning</a>",1979,34,Kings Inn,17,Roger Hamby,"Oldsmobile, Chevrolet",2,0,0,0,0,0,0,21.5,35,2.884786563,0,117.4419775,191.1846146,10.78004389,12,68,0.15,5,34,0.128205128,1,7,0.125,0,0,,0,0,,,0.136842105
Slick Gardner,"<a href=""https://www.racing-reference.info/driver/Slick_Gardner/"">Slick Gardner</a>",1973,26,Gardner Racing,75,Slick Gardner,Mercury,1,0,0,0,0,0,0,11,47,0,0,54.63677797,233.4480513,0,13,46,0.220338983,4,12,0.25,0,4,0,0,0,,0,0,,,0.196261682
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1979,31,,"87, 51","Don Satterfield, J.D. Johnson",Chevrolet,4,0,0,0,0,1,2,30.5,18.5,20.33985316,83.20552147,166.6037356,101.0547249,76.0071863,69,70,0.496402878,40,44,0.476190476,13,3,0.8125,0,0,,0,0,,,0.541778976
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1980,32,Johnson Racing,53,J.D. Johnson,Chevrolet,18,0,0,0,0,5,10,24.11111111,20.44444444,19.50838875,92.59259259,127.8982876,108.4483176,75.00691271,277,350,0.441786284,159,234,0.404580153,36,36,0.5,0,0,,0,0,,,0.434450323
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1981,33,Johnson Racing,"53, 40","J.D. Johnson, D.K. Ulrich","Chevrolet, Buick",4,0,0,0,0,0,0,20.25,31.5,5.066084104,0,108.9761417,169.5184426,19.20758727,29,122,0.19205298,4,21,0.16,3,13,0.1875,0,1,0,9,30,0.210526316,0,0.174377224
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1982,34,Palatine Auto Parts,"48, 40","James Hylton, D.K. Ulrich","Pontiac, Buick",17,0,0,0,0,1,6,27.11764706,23.35294118,13.40007758,62.08503203,146.2851666,125.9765968,50.72507415,198,380,0.342560554,83,168,0.330677291,30,38,0.441176471,3,7,0.3,142,209,0.395894428,0.219274499,0.343309471
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1983,35,Satterfield Racing,"18, 96","Leon Satterfield, Will Cronkrite","Buick, Chevrolet",10,0,0,0,0,0,2,24.3,27.4,8.183715823,32.70516717,129.6771314,146.2203045,31.26864691,90,264,0.254237288,21,77,0.214285714,13,27,0.325,0,0,,0,0,,,0.25915493
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1984,36,Satterfield Racing,18,Leon Satterfield,Chevrolet,1,0,0,0,0,0,0,34,36,2.255175294,0,176.949887,187.3587038,8.83066957,5,35,0.125,5,17,0.227272727,0,4,0,0,0,,0,0,,,0.15
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1985,37,Spohn Racing,"31, 5, 51","Henley Gray, Ron Spohn, Doug Spohn","Chevrolet, Ford",6,0,0,0,0,0,3,35.33333333,23,13.35060221,82.38546603,181.8806962,118.3940381,52.83627972,105,132,0.443037975,27,37,0.421875,11,13,0.458333333,0,0,,0,0,,,0.440347072
Slick Johnson,"<a href=""https://www.racing-reference.info/driver/Slick_Johnson/"">Slick Johnson</a>",1987,39,Hesco Exhaust Systems,"12, 81","Roger Hamby, Corey Fillip","Oldsmobile, Chevrolet, Ford",8,0,0,0,0,0,5,30.375,20.75,16.31062698,101.3909224,152.8405995,104.4096276,66.08619013,104,158,0.396946565,24,30,0.444444444,16,13,0.551724138,0,0,,0,0,,,0.444444444
Sonny Easley,"<a href=""https://www.racing-reference.info/driver/Sonny_Easley/"">Sonny Easley</a>",1972,33,San Fernando Valley Lumber / Life Tile,86W,Charles Heckert,Chevrolet,1,0,0,0,0,0,0,36,31,5.105407172,0,178.1985798,153.448777,20.8456618,9,30,0.230769231,3,9,0.25,2,2,0.5,0,0,,0,0,,,0.291139241
Sonny Easley,"<a href=""https://www.racing-reference.info/driver/Sonny_Easley/"">Sonny Easley</a>",1973,34,Cal Coast Trucking,68,Jerry Lankford,Ford,2,0,0,0,0,0,0,13,27,8.086483749,0,64.57073761,134.108455,32.76057285,26,52,0.333333333,4,11,0.266666667,2,6,0.25,0,0,,0,0,,,0.3
Sonny Easley,"<a href=""https://www.racing-reference.info/driver/Sonny_Easley/"">Sonny Easley</a>",1974,35,Speedway Engineering,"68, 68W","Vic Kurten, Jerry Lankford",Ford,3,0,0,0,0,1,2,15.33333333,15,28.6167472,143.9302482,81.41257196,79.64273344,109.2237732,65,42,0.607476636,12,2,0.857142857,10,2,0.833333333,0,0,,0,0,,,0.704918033
Sonny Easley,"<a href=""https://www.racing-reference.info/driver/Sonny_Easley/"">Sonny Easley</a>",1975,36,San-Val Roofing,"68W, 68",Jerry Lankford,Ford,3,0,0,0,0,0,0,18.66666667,30,6.827364872,0,100.7655124,161.9445735,25.53339132,20,87,0.186915888,5,10,0.333333333,2,10,0.166666667,0,0,,0,0,,,0.205405405
Sonny Easley,"<a href=""https://www.racing-reference.info/driver/Sonny_Easley/"">Sonny Easley</a>",1976,37,Haddick's Towing,"68, 55, 92, 67",Jerry Lankford,Ford,7,0,0,0,0,2,5,21,17.71428571,23.31447634,119.0101237,114.1785292,96.31386138,87.6386126,123,117,0.5125,14,12,0.538461538,16,12,0.571428571,0,1,0,27,12,0.684210526,0,0.511904762
Sonny Easley,"<a href=""https://www.racing-reference.info/driver/Sonny_Easley/"">Sonny Easley</a>",1977,38,Haddick's Towing / San Fernando Valley Lumber,"67, 68, 6","Jerry Lankford, Sonny Easley",Ford,3,0,0,0,1,2,2,16.66666667,12.66666667,38.2365139,110.4524181,89.87052551,68.30159939,144.4700424,74,35,0.678899083,3,8,0.272727273,9,3,0.75,0,0,,0,0,,,0.648044693
Sonny Hutchins,"<a href=""https://www.racing-reference.info/driver/Sonny_Hutchins/"">Sonny Hutchins</a>",1973,44,,82,Harraka Enterprises,Chevrolet,1,0,0,0,0,0,0,12,21,13.87083705,0,59.60375779,104.3065761,56.1945812,9,20,0.310344828,4,7,0.363636364,2,2,0.5,0,0,,0,0,,,0.373134328
Sonny Hutchins,"<a href=""https://www.racing-reference.info/driver/Sonny_Hutchins/"">Sonny Hutchins</a>",1974,45,Dominion Oxygen & Supply,1,Emanuel Zervakis,Chevrolet,1,0,0,0,0,0,0,2,21,13.87083705,0,10.61903112,111.4998268,52.9419067,9,20,0.310344828,6,13,0.315789474,1,3,0.25,0,0,,0,0,,,0.301204819
Spencer Boyd,"<a href=""https://www.racing-reference.info/driver/Spencer_Boyd/"">Spencer Boyd</a>",2019,24,AQRE.app,"53, 52",Rick Ware,"Ford, Chevrolet",3,0,0,0,0,0,1,36.66666667,37.33333333,1.672345626,38.20598007,186.2074041,189.5929933,6.765820762,4,109,0.03539823,3,47,0.06,2,8,0.2,0,5,0,24,163,0.104395604,0,0.054054054
Spencer Gallagher,"<a href=""https://www.racing-reference.info/driver/Spencer_Gallagher/"">Spencer Gallagher</a>",2018,28,Allegiant,23,BK Racing,Toyota,1,0,0,0,0,0,1,34,35,2.770799946,116.9732441,170.4263705,175.4389108,11.35804859,2,34,0.055555556,0,6,0,1,3,0.25,0,0,,0,0,,,0.09375
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",1996,29,First Union,46,Dean Monroe,Chevrolet,2,0,0,0,0,0,1,16,33,3.879589765,62.43805748,76.62485747,158.0387685,16.62832674,6,64,0.085714286,2,20,0.090909091,0,8,0,0,0,,0,0,,,0.068493151
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",1999,32,Cartoon Network / Jetsons,9,Mark Melling,Ford,3,0,0,0,0,0,3,38,35,2.95547762,116.4012739,172.7272727,159.0909091,13.39360748,24,102,0.19047619,13,43,0.232142857,4,4,0.5,0,0,,0,0,,,0.244444444
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",2000,33,Kodiak / Cougar,9,Mark Melling,Ford,27,0,0,0,0,0,21,27.92592593,31.59259259,5.437577837,95.87783399,126.9360269,143.6026936,24.6419674,308,826,0.271604938,137,341,0.286610879,31,69,0.31,0,0,,0,0,,,0.283534137
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",2001,34,Kodiak,92,Mark Melling,Dodge,34,2,0,0,0,1,27,23.79411765,27.55882353,10.23861386,95.08513932,108.2218563,125.3447211,46.36928653,524,903,0.367203924,126,161,0.43902439,48,80,0.375,0,0,,0,0,,,0.385196976
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",2002,35,Conseco,"14, 92, 49","A.J. Foyt, Mark Melling, Beth Ann Morgenthau","Pontiac, Dodge",21,0,0,0,0,0,16,29.23809524,30.33333333,6.744514126,92.35932431,132.9004329,137.8787879,30.56472978,266,616,0.301587302,33,70,0.32038835,23,53,0.302631579,0,0,,0,0,,,0.304597701
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",2003,36,Kodak / Pirates of the Carribbean,4,Larry McClure,Pontiac,1,0,0,0,0,0,1,43,33,3.879589765,121.6025137,195.4545455,150,17.58149077,10,32,0.238095238,2,2,0.5,0,2,0,0,0,,0,0,,,0.24137931
Stacy Compton,"<a href=""https://www.racing-reference.info/driver/Stacy_Compton/"">Stacy Compton</a>",2012,45,Turn One Racing,74,Stacy Compton,Chevrolet,1,0,0,0,0,0,0,39,39,0.843109474,0,177.2727273,177.2727273,3.820796097,4,38,0.095238095,1,16,0.058823529,1,3,0.25,0,0,,0,0,,,0.108695652
Stan Barrett,"<a href=""https://www.racing-reference.info/driver/Stan_Barrett/"">Stan Barrett</a>",1980,37,Needham-Reynolds,40,D.K. Ulrich,Chevrolet,3,0,0,0,0,1,3,23,11.33333333,31.71819849,166.6666667,122.0043573,60.1180891,121.9518524,84,31,0.730434783,56,23,0.708860759,9,3,0.75,2,0,1,16,64,0.205128205,1,0.747875354
Stan Barrett,"<a href=""https://www.racing-reference.info/driver/Stan_Barrett/"">Stan Barrett</a>",1981,38,Skoal Bandit,22,Hal Needham,Pontiac,10,0,0,0,0,1,6,22.4,21,18.09256663,102.4458204,120.5464481,113.0122951,68.59628567,185,200,0.480519481,39,45,0.464285714,22,18,0.55,1,6,0.142857143,195,72,0.726923077,0.307317073,0.467175166
Stan Barrett,"<a href=""https://www.racing-reference.info/driver/Stan_Barrett/"">Stan Barrett</a>",1982,39,Native Tan,6,D.K. Ulrich,Buick,1,0,0,0,0,0,0,41,31,5.105407172,0,221.1730176,167.2283791,19.32616851,11,30,0.268292683,7,17,0.291666667,0,1,0,0,0,,0,0,,,0.268817204
Stan Barrett,"<a href=""https://www.racing-reference.info/driver/Stan_Barrett/"">Stan Barrett</a>",1989,46,Hawaiian Tropic,90,Junie Donlavey,Ford,4,0,0,0,0,0,1,34.5,32,4.750526128,36.69513798,173.0111341,160.4740954,19.36297173,36,124,0.225,6,26,0.1875,4,10,0.285714286,0,0,,0,0,,,0.228571429
Stan Barrett,"<a href=""https://www.racing-reference.info/driver/Stan_Barrett/"">Stan Barrett</a>",1990,47,Ultra Slim Fast,18,Rick Hendrick,Chevrolet,1,0,0,0,0,0,1,36,17,19.43103403,142.8754814,181.114677,85.52637527,78.93295532,27,16,0.627906977,9,2,0.818181818,3,1,0.75,2,1,0.666666667,78,51,0.611111111,0.75862069,0.724137931
Stan Fox,"<a href=""https://www.racing-reference.info/driver/Stan_Fox/"">Stan Fox</a>",1992,39,Carrier,13,Clint Folsom,Chevrolet,2,0,0,0,0,0,0,37,36.5,2.009108802,0,186.9828962,184.4561003,8.126341767,8,71,0.101265823,3,27,0.1,3,5,0.375,0,0,,0,0,,,0.152046784
Stanley Smith,"<a href=""https://www.racing-reference.info/driver/Stanley_Smith/"">Stanley Smith</a>",1990,40,Interstate Batteries,68,Mark Smith,Pontiac,1,0,0,0,0,0,0,12,37,1.763042309,0,60.37155901,186.1456403,7.16184942,5,36,0.12195122,1,7,0.125,1,3,0.25,0,0,,0,0,,,0.150684932
Stanley Smith,"<a href=""https://www.racing-reference.info/driver/Stanley_Smith/"">Stanley Smith</a>",1991,41,Interstate Batteries,49,Stanley Smith,Buick,12,0,0,0,0,0,5,30.25,29.66666667,7.043321648,58.17610063,152.7777778,149.8316498,28.52490822,136,344,0.283333333,16,23,0.41025641,15,33,0.3125,0,0,,0,0,,,0.304
Stanley Smith,"<a href=""https://www.racing-reference.info/driver/Stanley_Smith/"">Stanley Smith</a>",1992,42,Ameritron Batteries,49,Stanley Smith,Chevrolet,14,0,0,0,0,0,6,28.42857143,31.5,5.292558657,57.62829404,143.6663952,159.1881414,21.40707384,120,427,0.219378428,48,139,0.256684492,17,39,0.303571429,0,0,,0,0,,,0.248034934
Stanley Smith,"<a href=""https://www.racing-reference.info/driver/Stanley_Smith/"">Stanley Smith</a>",1993,43,Kresto Hand Cleaner,49,Stanley Smith,Chevrolet,1,0,0,0,0,0,0,35,40,0.4125661,0,174.3283582,199.2324094,1.696857325,2,39,0.048780488,0,14,0,0,4,0,0,0,,0,0,,,0.023529412
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",1999,26,Acutrim / Nice,90,Junie Donlavey,Ford,2,0,0,0,0,0,1,36,30.5,5.436777632,58.20063694,163.6363636,138.6363636,24.63834104,25,59,0.297619048,13,26,0.333333333,1,5,0.166666667,0,0,,0,0,,,0.295698925
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",2004,31,Bojangles' / AmericInn,94,Dave Watson,"Chevrolet, Ford",5,0,0,0,0,0,0,36,39.4,0.97786158,0,163.6363636,179.0909091,4.431464506,18,192,0.085714286,6,71,0.077922078,4,12,0.25,0,0,,0,0,,,0.107476636
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",2005,32,Front Row Motorsports,"92, 95","Bob Jenkins, Stanton Barrett",Chevrolet,8,0,0,0,0,0,3,37.625,38.125,1.77314934,45.70866142,171.0227273,173.2954545,8.035542578,39,297,0.116071429,17,142,0.106918239,6,20,0.230769231,0,0,,0,0,,,0.127968338
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",2006,33,TheRaceSpace.com,"95, 61","Stanton Barrett, Jeff Stec","Chevrolet, Dodge",7,0,0,0,0,0,2,36.71428571,38,1.367758137,33.43051506,166.8831169,172.7272727,6.198394292,35,259,0.119047619,17,119,0.125,6,20,0.230769231,0,0,,0,0,,,0.13880597
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",2018,45,Jacob Companies,51,Rick Ware,Ford,1,0,0,0,0,0,0,39,40,0.4125661,0,195.489072,200.5016123,1.691188791,0,39,0,0,13,0,0,4,0,0,0,,0,0,,,0
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",2019,46,Huski Chocolate,52,Rick Ware,Chevrolet,1,0,0,0,0,0,0,39,35,2.770799946,0,198.0569662,177.7434312,11.20984533,5,34,0.128205128,1,16,0.058823529,0,4,0,0,1,0,12,27,0.289473684,0,0.066666667
Stanton Barrett,"<a href=""https://www.racing-reference.info/driver/Stanton_Barrett/"">Stanton Barrett</a>",2020,47,Cardinal Village Resort,77,Spire Motorsports,Chevrolet,1,0,0,0,0,0,1,34,38,1.292831325,116.091954,168.7587756,188.6127492,5.353902035,1,37,0.026315789,1,15,0.0625,0,4,0,0,0,,0,0,,,0.034883721
Stephen Leicht,"<a href=""https://www.racing-reference.info/driver/Stephen_Leicht/"">Stephen Leicht</a>",2006,19,CitiFinancial,90,Yates Racing,Ford,1,0,0,0,0,0,1,36,33,3.879589765,117.0068027,163.6363636,150,17.58149077,10,32,0.238095238,1,7,0.125,1,3,0.25,0,2,0,26,58,0.292682927,0,0.150943396
Stephen Leicht,"<a href=""https://www.racing-reference.info/driver/Stephen_Leicht/"">Stephen Leicht</a>",2011,24,Golden Corral,36,"Tommy Baldwin, Jr.",Chevrolet,1,0,0,0,0,0,1,40,24,10.64545976,125.445705,181.8181818,109.0909091,48.24300089,19,23,0.452380952,5,11,0.3125,4,0,1,0,1,0,24,18,0.56097561,0,0.424528302
Stephen Leicht,"<a href=""https://www.racing-reference.info/driver/Stephen_Leicht/"">Stephen Leicht</a>",2012,25,Circle Sport,33,Joe Falk,Chevrolet,15,0,0,0,0,0,5,39.06666667,35.6,2.715352262,44.59809853,177.5757576,161.8181818,12.30540949,111,519,0.176190476,32,210,0.132231405,22,28,0.44,0,0,,0,0,,,0.200152207
Stephen Leicht,"<a href=""https://www.racing-reference.info/driver/Stephen_Leicht/"">Stephen Leicht</a>",2017,30,Dustless Blasting,83,BK Racing,Toyota,1,0,0,0,0,0,1,36,32,4.476741801,120.2380952,178.6732187,158.8206388,18.53967178,6,31,0.162162162,1,7,0.125,2,0,1,0,1,0,13,24,0.333333333,0,0.207792208
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1976,19,Cunningham-Kelley,14,H.B. Cunningham,Chevrolet,1,0,0,0,0,0,0,30,29,6.467812282,0,163.1121846,157.6751118,24.31236656,1,28,0.034482759,0,20,0,1,3,0.25,0,1,0,2,27,0.035714286,0,0.04950495
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1978,21,Cunningham-Kelley,14,H.B. Cunningham,Chevrolet,2,0,0,0,0,1,1,7,17,24.32570624,80.80424886,37.72964219,91.62913103,92.0765526,36,32,0.529411765,20,17,0.540540541,2,6,0.25,0,0,,0,0,,,0.482758621
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1979,22,Cunningham-Kelley,14,H.B. Cunningham,Chevrolet,1,0,0,0,0,0,0,14,15,22.97290776,0,76.47384584,81.9362634,85.84654306,15,14,0.517241379,10,11,0.476190476,4,0,1,0,0,,0,0,,,0.586206897
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1980,23,Waylon Jennings,"14, 5, 40","H.B. Cunningham, Jim Stacy, D.K. Ulrich","Chevrolet, Oldsmobile",5,0,0,0,0,2,4,30.4,15.6,29.2015774,133.3333333,161.2579331,82.75078147,112.2758109,113,73,0.607526882,32,32,0.5,15,5,0.75,0,0,,0,0,,,0.601522843
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1981,24,Coors,"99, 14","D.K. Ulrich, Coo Coo Marlin","Buick, Chevrolet",2,0,0,0,0,0,0,27.5,27,8.014794726,0,147.9922912,145.3015222,30.38734967,17,52,0.246376812,2,10,0.166666667,2,6,0.25,0,1,0,7,22,0.214285714,0,0.205673759
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1982,25,Jiffy Lube,41,Billy Matthews,Oldsmobile,1,0,0,0,0,0,0,32,23,11.64866536,0,172.622843,124.0726684,44.09522337,17,22,0.435897436,2,1,0.666666667,3,1,0.75,0,0,,0,0,,,0.540983607
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1983,26,Hesco Exhaust,17,Roger Hamby,"Chevrolet, Pontiac",30,0,0,0,0,1,19,24.6,21.23333333,16.19940972,103.5663627,131.2780836,113.3118418,61.89530937,439,607,0.419694073,130,168,0.436241611,53,64,0.452991453,2,3,0.4,65,130,0.326315789,0.244094488,0.424898429
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1984,27,Sadler Racing,"10, 23, 95, 52","Roger Hamby, Dick Bahre, Sadler Brothers, Jimmy Means","Chevrolet, Buick, Pontiac, Oldsmobile",14,0,0,0,0,2,5,26.57142857,25.71428571,13.40551694,54.28374926,138.2885671,133.8276456,52.49245628,175,346,0.335892514,86,162,0.346774194,26,30,0.464285714,1,0,1,22,19,0.55,1,0.371519491
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1985,28,Sadler Racing,"95, 0","Sadler Brothers, Helen Rae Smith",Chevrolet,8,0,0,0,0,0,2,21,24.5,12.0758484,41.19273302,108.0989044,126.1153884,47.79132011,121,188,0.391585761,74,96,0.435294118,16,16,0.5,0,0,,0,0,,,0.428571429
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1986,29,Bull's Eye Barbecue Sauce,1,Hoss Ellington,Chevrolet,10,0,0,1,2,4,3,11.6,22.8,25.61930808,49.6223565,58.93926036,115.8461324,102.7023671,185,218,0.459057072,67,72,0.482014388,14,26,0.35,0,0,,0,0,,,0.445897741
Sterling Marlin,"<a href=""https://www.racing-reference.info/driver/Sterling_Marlin/"">Sterling Marlin</a>",1987,30,Piedmont Airlines,44,Billy Hagan,Oldsmobile,29,0,0,1,4,8,23,17.34482759,16.27586207,26.70416769,128.6615843,87.27551755,81.89670832,108.1979685,636,443,0.589434662,81,49,0.623076923,57,59,0.49137931,0,0,,0,0,,,0.569051581
